file	image_id	city	near	licence	creator	bosnian
mly_202609035671245.jpg	202609035671245	zagreb	Građevinski fakultet	CC-BY-SA 4.0		0
mly_920990339403092.jpg	920990339403092	banjaluka	Foto Neđo	CC-BY-SA 4.0		0
mly_1018205875252562.jpg	1018205875252562	split	Tommy	CC-BY-SA 4.0		0
mly_199447255328955.jpg	199447255328955	mostar	Iguana sa sto lica	CC-BY-SA 4.0		0
mly_826593085986396.jpg	826593085986396	zagreb	Građevinski fakultet	CC-BY-SA 4.0		0
mly_569136825368473.jpg	569136825368473	beograd	Блок 24	CC-BY-SA 4.0		0
mly_7150078585057482.jpg	7150078585057482	banjaluka	Foto Neđo	CC-BY-SA 4.0		0
mly_294156528849174.jpg	294156528849174	split	Tommy	CC-BY-SA 4.0		0
mly_582926147276784.jpg	582926147276784	beograd	Блок 24	CC-BY-SA 4.0		0
mly_716860497833254.jpg	716860497833254	mostar	Il Mooro	CC-BY-SA 4.0		0
mly_961635555224022.jpg	961635555224022	zagreb	Brick	CC-BY-SA 4.0		0
mly_1124387275366549.jpg	1124387275366549	split	Tisak	CC-BY-SA 4.0		0
mly_970271863742395.jpg	970271863742395	sarajevo	Caffe Felicita	CC-BY-SA 4.0		0
mly_3673554732911885.jpg	3673554732911885	zagreb	Brick	CC-BY-SA 4.0		0
mly_1091942074627249.jpg	1091942074627249	split	Tisak	CC-BY-SA 4.0		0
mly_326797106355276.jpg	326797106355276	mostar	Imbrex	CC-BY-SA 4.0		0
mly_936144037185483.jpg	936144037185483	banjaluka	Framency	CC-BY-SA 4.0		0
mly_1548466592873945.jpg	1548466592873945	beograd	Блок 24	CC-BY-SA 4.0		0
mly_180365213834107.jpg	180365213834107	banjaluka	Framency	CC-BY-SA 4.0		0
mly_5785194484854802.jpg	5785194484854802	mostar	Imbrex	CC-BY-SA 4.0		0
mly_1851305845388686.jpg	1851305845388686	beograd	Блок 24	CC-BY-SA 4.0		0
mly_997583202229401.jpg	997583202229401	split	HT	CC-BY-SA 4.0		0
mly_479266136657557.jpg	479266136657557	sarajevo	Caffe Felicita	CC-BY-SA 4.0		0
mly_497792406571323.jpg	497792406571323	zagreb	Studenac	CC-BY-SA 4.0		0
mly_483220009653846.jpg	483220009653846	sarajevo	Caffe Grad	CC-BY-SA 4.0		0
mly_757344548975265.jpg	757344548975265	mostar	Inel-med	CC-BY-SA 4.0		0
mly_3821185598155764.jpg	3821185598155764	zagreb	Studenac	CC-BY-SA 4.0		0
mly_328076508664218.jpg	328076508664218	sarajevo	Caffe Grad	CC-BY-SA 4.0		0
mly_1306577893932120.jpg	1306577893932120	beograd	Блок 26	CC-BY-SA 4.0		0
mly_2938559519757527.jpg	2938559519757527	split	Dr. Jasenka Sinovčić	CC-BY-SA 4.0		0
mly_1137738223715683.jpg	1137738223715683	mostar	Inel-med	CC-BY-SA 4.0		0
mly_615158453079656.jpg	615158453079656	zagreb	Odeon	CC-BY-SA 4.0		0
mly_416667302917755.jpg	416667302917755	split	Dr. Jasenka Sinovčić	CC-BY-SA 4.0		0
mly_305732234414870.jpg	305732234414870	beograd	Блок 26	CC-BY-SA 4.0		0
mly_1113256483504096.jpg	1113256483504096	sarajevo	Caffe Kiss	CC-BY-SA 4.0		0
mly_878733789703473.jpg	878733789703473	mostar	Info Centar Europske Unije	CC-BY-SA 4.0		0
mly_352479119846537.jpg	352479119846537	zagreb	Odeon	CC-BY-SA 4.0		0
mly_288097653033246.jpg	288097653033246	banjaluka	Frizerska akademija Željko	CC-BY-SA 4.0		0
mly_301169335561951.jpg	301169335561951	sarajevo	Caffe Kiss	CC-BY-SA 4.0		0
mly_923577193263501.jpg	923577193263501	beograd	Блок 26	CC-BY-SA 4.0		0
mly_1607915240893860.jpg	1607915240893860	zagreb	Hennessy	CC-BY-SA 4.0		0
mly_1414172973642059.jpg	1414172973642059	beograd	Блок 26	CC-BY-SA 4.0		0
mly_697023338274291.jpg	697023338274291	split	Erotic club - Exxxotic club	CC-BY-SA 4.0		0
mly_979739693409454.jpg	979739693409454	banjaluka	Frizersko-kozmetički salon Beauty Bar	CC-BY-SA 4.0		0
mly_1471292563213305.jpg	1471292563213305	mostar	Intera Youth Centre	CC-BY-SA 4.0		0
mly_770639896968642.jpg	770639896968642	sarajevo	Caffe LoLeMi	CC-BY-SA 4.0		0
mly_730095913532144.jpg	730095913532144	zagreb	Hennessy	CC-BY-SA 4.0		0
mly_443234861326396.jpg	443234861326396	banjaluka	Frizersko-kozmetički salon Beauty Bar	CC-BY-SA 4.0		0
mly_829912404282354.jpg	829912404282354	sarajevo	Caffe LoLeMi	CC-BY-SA 4.0		0
mly_4116933671791978.jpg	4116933671791978	beograd	Блок 28	CC-BY-SA 4.0		0
mly_136218388484584.jpg	136218388484584	zagreb	Stomatoloska Ordinacija	CC-BY-SA 4.0		0
mly_1918099212025018.jpg	1918099212025018	split	Bokun Bar & Kitchen	CC-BY-SA 4.0		0
mly_935039258808816.jpg	935039258808816	beograd	Блок 28	CC-BY-SA 4.0		0
mly_179558284046916.jpg	179558284046916	split	Bokun Bar & Kitchen	CC-BY-SA 4.0		0
mly_282665186734861.jpg	282665186734861	zagreb	Stomatoloska Ordinacija	CC-BY-SA 4.0		0
mly_917028849084092.jpg	917028849084092	sarajevo	Caffe Paris	CC-BY-SA 4.0		0
mly_999223587485241.jpg	999223587485241	banjaluka	GMP enterijeri	CC-BY-SA 4.0		0
mly_1058724270057619.jpg	1058724270057619	zagreb	Jlicky Trg	CC-BY-SA 4.0		0
mly_1443299337486390.jpg	1443299337486390	beograd	Блок 29	CC-BY-SA 4.0		0
mly_1634948277237672.jpg	1634948277237672	split	Katarina Line	CC-BY-SA 4.0		0
mly_1053019798813411.jpg	1053019798813411	mostar	Intesa Sanpaolo	CC-BY-SA 4.0		0
mly_461496158414119.jpg	461496158414119	sarajevo	Caffe Paris	CC-BY-SA 4.0		0
mly_768470867141601.jpg	768470867141601	banjaluka	GMP enterijeri	CC-BY-SA 4.0		0
mly_314423543424279.jpg	314423543424279	split	Katarina Line	CC-BY-SA 4.0		0
mly_2483116918824379.jpg	2483116918824379	beograd	Блок 29	CC-BY-SA 4.0		0
mly_865821379587712.jpg	865821379587712	zagreb	Jlicky Trg	CC-BY-SA 4.0		0
mly_928620511324494.jpg	928620511324494	mostar	Intesa Sanpaolo	CC-BY-SA 4.0		0
mly_458494945212935.jpg	458494945212935	sarajevo	Caffe Park	CC-BY-SA 4.0		0
mly_311131310519957.jpg	311131310519957	sarajevo	Caffe Park	CC-BY-SA 4.0		0
mly_291045615994411.jpg	291045615994411	banjaluka	GT Auto	CC-BY-SA 4.0		0
mly_511575186887873.jpg	511575186887873	zagreb	Ljekarna Zagreb	CC-BY-SA 4.0		0
mly_482164676168979.jpg	482164676168979	mostar	Intesa Sanpaolo	CC-BY-SA 4.0		0
mly_1607499539447436.jpg	1607499539447436	sarajevo	Caffe Putnik	CC-BY-SA 4.0		0
mly_1555539705987370.jpg	1555539705987370	beograd	Блок 29	CC-BY-SA 4.0		0
mly_6020580584634873.jpg	6020580584634873	split	Kotač	CC-BY-SA 4.0		0
mly_524320631900356.jpg	524320631900356	mostar	Intesa Sanpaolo	CC-BY-SA 4.0		0
mly_178803320826716.jpg	178803320826716	banjaluka	GT Auto	CC-BY-SA 4.0		0
mly_944090573087519.jpg	944090573087519	zagreb	Ljekarna Zagreb	CC-BY-SA 4.0		0
mly_237266161489999.jpg	237266161489999	split	Kotač	CC-BY-SA 4.0		0
mly_9047928675242133.jpg	9047928675242133	beograd	Блок 29	CC-BY-SA 4.0		0
mly_155845826488210.jpg	155845826488210	sarajevo	Caffe R	CC-BY-SA 4.0		0
mly_928886061617906.jpg	928886061617906	banjaluka	Gala	CC-BY-SA 4.0		0
mly_27552548507773371.jpg	27552548507773371	zagreb	Pizzeria Mamma Mia	CC-BY-SA 4.0		0
mly_2235672713229674.jpg	2235672713229674	split	Mototehna Tomos	CC-BY-SA 4.0		0
mly_229065552321731.jpg	229065552321731	sarajevo	Caffe R	CC-BY-SA 4.0		0
mly_1078835010090380.jpg	1078835010090380	banjaluka	Gala	CC-BY-SA 4.0		0
mly_177479840923390.jpg	177479840923390	mostar	Intima Romanca	CC-BY-SA 4.0		0
mly_1748166753165270.jpg	1748166753165270	beograd	Блок 37	CC-BY-SA 4.0		0
mly_304678524539741.jpg	304678524539741	zagreb	Pizzeria Mamma Mia	CC-BY-SA 4.0		0
mly_800232454264584.jpg	800232454264584	split	Mototehna Tomos	CC-BY-SA 4.0		0
mly_316412669840555.jpg	316412669840555	sarajevo	Caffe SN	CC-BY-SA 4.0		0
mly_1270169615315354.jpg	1270169615315354	beograd	Блок 37	CC-BY-SA 4.0		0
mly_194286279185058.jpg	194286279185058	sarajevo	Caffe SN	CC-BY-SA 4.0		0
mly_1043943508429355.jpg	1043943508429355	zagreb	Dr. Goran Katona	CC-BY-SA 4.0		0
mly_2230386480648049.jpg	2230386480648049	split	MX	CC-BY-SA 4.0		0
mly_1139728647974845.jpg	1139728647974845	mostar	Inventini Junior Boutique	CC-BY-SA 4.0		0
mly_480666073049194.jpg	480666073049194	banjaluka	Galen	CC-BY-SA 4.0		0
mly_300863668154954.jpg	300863668154954	zagreb	Dr. Goran Katona	CC-BY-SA 4.0		0
mly_202297171716995.jpg	202297171716995	split	MX	CC-BY-SA 4.0		0
mly_1264278091807985.jpg	1264278091807985	mostar	Inventini Junior Boutique	CC-BY-SA 4.0		0
mly_663333269165623.jpg	663333269165623	beograd	Београдска аутобуска станица	CC-BY-SA 4.0		0
mly_161438095911759.jpg	161438095911759	banjaluka	Galen	CC-BY-SA 4.0		0
mly_561769884807261.jpg	561769884807261	sarajevo	Caffe Zrno	CC-BY-SA 4.0		0
mly_1311537056103683.jpg	1311537056103683	beograd	Београдска аутобуска станица	CC-BY-SA 4.0		0
mly_294963288834709.jpg	294963288834709	sarajevo	Caffe Zrno	CC-BY-SA 4.0		0
mly_1632976570698020.jpg	1632976570698020	zagreb	Pizzeria Strossmayer	CC-BY-SA 4.0		0
mly_870152514689122.jpg	870152514689122	split	Biljni preparati	CC-BY-SA 4.0		0
mly_1112574523396209.jpg	1112574523396209	mostar	Ivo Andrić	CC-BY-SA 4.0		0
mly_911913959593672.jpg	911913959593672	banjaluka	Galerija Kević	CC-BY-SA 4.0		0
mly_1105618576515562.jpg	1105618576515562	beograd	Блок 70а	CC-BY-SA 4.0		0
mly_2958754891031794.jpg	2958754891031794	split	Bava	CC-BY-SA 4.0		0
mly_474490787194676.jpg	474490787194676	sarajevo	Caffe bar "Džan"	CC-BY-SA 4.0		0
mly_900371569828295.jpg	900371569828295	zagreb	Borovje	CC-BY-SA 4.0		0
mly_1231000823983297.jpg	1231000823983297	mostar	Izbor trgovine	CC-BY-SA 4.0		0
mly_1149839022149099.jpg	1149839022149099	banjaluka	Galerija Kević	CC-BY-SA 4.0		0
mly_159949999429114.jpg	159949999429114	beograd	Блок 70а	CC-BY-SA 4.0		0
mly_316390719934718.jpg	316390719934718	split	Bava	CC-BY-SA 4.0		0
mly_913142972816275.jpg	913142972816275	sarajevo	Caffe bar "Džan"	CC-BY-SA 4.0		0
mly_1371958134719478.jpg	1371958134719478	zagreb	Borovje	CC-BY-SA 4.0		0
mly_589508758695810.jpg	589508758695810	banjaluka	Galerija Skulptor	CC-BY-SA 4.0		0
mly_944207114628382.jpg	944207114628382	split	Room Cafe	CC-BY-SA 4.0		0
mly_292574773335006.jpg	292574773335006	beograd	Блок 70а	CC-BY-SA 4.0		0
mly_157961579606279.jpg	157961579606279	sarajevo	Caffe bar "Que Passa"	CC-BY-SA 4.0		0
mly_494022081794504.jpg	494022081794504	banjaluka	Galerija Skulptor	CC-BY-SA 4.0		0
mly_459966575289349.jpg	459966575289349	sarajevo	Caffe bar "Que Passa"	CC-BY-SA 4.0		0
mly_895213474371932.jpg	895213474371932	split	Room Cafe	CC-BY-SA 4.0		0
mly_530274508338558.jpg	530274508338558	mostar	Jaja	CC-BY-SA 4.0		0
mly_449344777867930.jpg	449344777867930	zagreb	I. gardijske brigade	CC-BY-SA 4.0		0
mly_1137787066735861.jpg	1137787066735861	beograd	Блок 70а	CC-BY-SA 4.0		0
mly_313889260141476.jpg	313889260141476	banjaluka	Galerija plus	CC-BY-SA 4.0		0
mly_838373000106885.jpg	838373000106885	mostar	Jaja	CC-BY-SA 4.0		0
mly_1018125256433544.jpg	1018125256433544	zagreb	I. gardijske brigade	CC-BY-SA 4.0		0
mly_187759449841702.jpg	187759449841702	split	Millenium gameshop	CC-BY-SA 4.0		0
mly_312548106940072.jpg	312548106940072	banjaluka	Galerija plus	CC-BY-SA 4.0		0
mly_4633789993584522.jpg	4633789993584522	sarajevo	Caffe bar Coshe	CC-BY-SA 4.0		0
mly_1921579784666595.jpg	1921579784666595	beograd	Бранка Пешића	CC-BY-SA 4.0		0
mly_489203852277530.jpg	489203852277530	split	Millenium gameshop	CC-BY-SA 4.0		0
mly_306019257902332.jpg	306019257902332	sarajevo	Caffe bar Coshe	CC-BY-SA 4.0		0
mly_282292483569398.jpg	282292483569398	zagreb	Borovje	CC-BY-SA 4.0		0
mly_1153573621823454.jpg	1153573621823454	beograd	Бранка Пешића	CC-BY-SA 4.0		0
mly_221470719402391.jpg	221470719402391	mostar	Jazzy Bell	CC-BY-SA 4.0		0
mly_131621422290344.jpg	131621422290344	zagreb	Borovje	CC-BY-SA 4.0		0
mly_1692316131500500.jpg	1692316131500500	split	Ukras	CC-BY-SA 4.0		0
mly_1179093245897262.jpg	1179093245897262	mostar	Jazzy Bell	CC-BY-SA 4.0		0
mly_553784046897863.jpg	553784046897863	banjaluka	Gari	CC-BY-SA 4.0		0
mly_25788015444228912.jpg	25788015444228912	beograd	Бранка Пешића	CC-BY-SA 4.0		0
mly_4500526623296093.jpg	4500526623296093	sarajevo	Caffe bar Hag	CC-BY-SA 4.0		0
mly_977749993193367.jpg	977749993193367	banjaluka	Gari	CC-BY-SA 4.0		0
mly_1433537134004334.jpg	1433537134004334	split	Ukras	CC-BY-SA 4.0		0
mly_1655079485740632.jpg	1655079485740632	beograd	Бранка Пешића	CC-BY-SA 4.0		0
mly_529283354899507.jpg	529283354899507	mostar	Jeans	CC-BY-SA 4.0		0
mly_1335792118290729.jpg	1335792118290729	zagreb	Prehrana	CC-BY-SA 4.0		0
mly_775230193383736.jpg	775230193383736	sarajevo	Caffe bar Hag	CC-BY-SA 4.0		0
mly_278369167293535.jpg	278369167293535	mostar	Jeans	CC-BY-SA 4.0		0
mly_280297557125966.jpg	280297557125966	split	Erste Bank	CC-BY-SA 4.0		0
mly_508906580298951.jpg	508906580298951	banjaluka	Gari	CC-BY-SA 4.0		0
mly_176681514349747.jpg	176681514349747	sarajevo	Caffe bar Leon	CC-BY-SA 4.0		0
mly_759317131642435.jpg	759317131642435	split	Erste Bank	CC-BY-SA 4.0		0
mly_456256832116883.jpg	456256832116883	banjaluka	Gari	CC-BY-SA 4.0		0
mly_1441920864326494.jpg	1441920864326494	beograd	Бранков мост	CC-BY-SA 4.0		0
mly_480057539867893.jpg	480057539867893	sarajevo	Caffe bar Leon	CC-BY-SA 4.0		0
mly_631136735779762.jpg	631136735779762	mostar	Jolie flowerdesign	CC-BY-SA 4.0		0
mly_927637201139492.jpg	927637201139492	sarajevo	Caffe bar New York	CC-BY-SA 4.0		0
mly_2077558879487733.jpg	2077558879487733	beograd	Бранков мост	CC-BY-SA 4.0		0
mly_514488522907106.jpg	514488522907106	zagreb	Carpe Diem	CC-BY-SA 4.0		0
mly_1194888954263708.jpg	1194888954263708	split	Dječji vrtić Marjan - Pahuljica	CC-BY-SA 4.0		0
mly_499149781205597.jpg	499149781205597	sarajevo	Caffe bar New York	CC-BY-SA 4.0		0
mly_226637319259899.jpg	226637319259899	banjaluka	Gari 3	CC-BY-SA 4.0		0
mly_1796756744078200.jpg	1796756744078200	mostar	Jolie flowerdesign	CC-BY-SA 4.0		0
mly_2818750351709654.jpg	2818750351709654	split	Dječji vrtić Marjan - Pahuljica	CC-BY-SA 4.0		0
mly_516502476178462.jpg	516502476178462	zagreb	Carpe Diem	CC-BY-SA 4.0		0
mly_1571511717093376.jpg	1571511717093376	sarajevo	Caffe bar POINT	CC-BY-SA 4.0		0
mly_171416408198684.jpg	171416408198684	banjaluka	Gari 3	CC-BY-SA 4.0		0
mly_843200262132684.jpg	843200262132684	beograd	Бранков мост	CC-BY-SA 4.0		0
mly_161442649320106.jpg	161442649320106	mostar	Julian	CC-BY-SA 4.0		0
mly_336917317991537.jpg	336917317991537	split	Dječji vrtić Cvit Mediterana - uprava	CC-BY-SA 4.0		0
mly_1067041742010632.jpg	1067041742010632	beograd	Бранков мост	CC-BY-SA 4.0		0
mly_500852337719500.jpg	500852337719500	sarajevo	Caffe bar POINT	CC-BY-SA 4.0		0
mly_349929193390642.jpg	349929193390642	mostar	Julian	CC-BY-SA 4.0		0
mly_187031989956385.jpg	187031989956385	split	Dječji vrtić Cvit Mediterana - uprava	CC-BY-SA 4.0		0
mly_978192607150068.jpg	978192607150068	zagreb	Kaferaj	CC-BY-SA 4.0		0
mly_1478125729993810.jpg	1478125729993810	beograd	Булевар Зорана Ђинђића	CC-BY-SA 4.0		0
mly_1107993460426884.jpg	1107993460426884	zagreb	Kaferaj	CC-BY-SA 4.0		0
mly_133722022138756.jpg	133722022138756	mostar	Jump Jump	CC-BY-SA 4.0		0
mly_519652279249914.jpg	519652279249914	sarajevo	Caffe bar Time out	CC-BY-SA 4.0		0
mly_2134265296943122.jpg	2134265296943122	split	Konoba Hvaranin	CC-BY-SA 4.0		0
mly_1115267804040846.jpg	1115267804040846	beograd	Булевар Зорана Ђинђића	CC-BY-SA 4.0		0
mly_1675952039257200.jpg	1675952039257200	mostar	Jump Jump	CC-BY-SA 4.0		0
mly_1122068942381572.jpg	1122068942381572	zagreb	Anera	CC-BY-SA 4.0		0
mly_813038979418209.jpg	813038979418209	banjaluka	Gavran	CC-BY-SA 4.0		0
mly_456064405489470.jpg	456064405489470	sarajevo	Caffe bar Time out	CC-BY-SA 4.0		0
mly_2824187151039344.jpg	2824187151039344	split	Konoba Hvaranin	CC-BY-SA 4.0		0
mly_1107203407165243.jpg	1107203407165243	zagreb	Anera	CC-BY-SA 4.0		0
mly_1145153114169191.jpg	1145153114169191	mostar	Jurcomm	CC-BY-SA 4.0		0
mly_3923284567952547.jpg	3923284567952547	beograd	Булевар Зорана Ђинђића	CC-BY-SA 4.0		0
mly_786398205600161.jpg	786398205600161	banjaluka	Gavran	CC-BY-SA 4.0		0
mly_887236904424910.jpg	887236904424910	split	Konoba Matejuška	CC-BY-SA 4.0		0
mly_257437699471525.jpg	257437699471525	sarajevo	Caffe von Habsburg	CC-BY-SA 4.0		0
mly_1294540935479769.jpg	1294540935479769	beograd	Булевар Зорана Ђинђића	CC-BY-SA 4.0		0
mly_1192588397883757.jpg	1192588397883757	mostar	Juventa	CC-BY-SA 4.0		0
mly_4256271734482371.jpg	4256271734482371	banjaluka	Gazprom Banja Luka 1	CC-BY-SA 4.0		0
mly_1342673743926644.jpg	1342673743926644	split	Konoba Matejuška	CC-BY-SA 4.0		0
mly_605703113877050.jpg	605703113877050	zagreb	PBZ	CC-BY-SA 4.0		0
mly_606313290578887.jpg	606313290578887	zagreb	PBZ	CC-BY-SA 4.0		0
mly_3894728663976625.jpg	3894728663976625	mostar	Juventa	CC-BY-SA 4.0		0
mly_974466020636987.jpg	974466020636987	beograd	Булевар Зорана Ђинђића	CC-BY-SA 4.0		0
mly_1344113020386439.jpg	1344113020386439	split	Mesnica Božić	CC-BY-SA 4.0		0
mly_2834673936775660.jpg	2834673936775660	sarajevo	Calliope	CC-BY-SA 4.0		0
mly_1327274741173641.jpg	1327274741173641	banjaluka	Georg komerc	CC-BY-SA 4.0		0
mly_473725667207181.jpg	473725667207181	sarajevo	Calliope	CC-BY-SA 4.0		0
mly_2868303663308323.jpg	2868303663308323	zagreb	Mrkva	CC-BY-SA 4.0		0
mly_377820260197269.jpg	377820260197269	beograd	Булевар Зорана Ђинђића	CC-BY-SA 4.0		0
mly_1846413886631707.jpg	1846413886631707	split	Mesnica Božić	CC-BY-SA 4.0		0
mly_1247164986200959.jpg	1247164986200959	banjaluka	Georg komerc	CC-BY-SA 4.0		0
mly_577792093172565.jpg	577792093172565	sarajevo	Calvin Klein	CC-BY-SA 4.0		0
mly_1421909425406786.jpg	1421909425406786	zagreb	Mrkva	CC-BY-SA 4.0		0
mly_215488308311024.jpg	215488308311024	banjaluka	Gep	CC-BY-SA 4.0		0
mly_27604424812546589.jpg	27604424812546589	split	Picaferaj	CC-BY-SA 4.0		0
mly_1632600210464148.jpg	1632600210464148	sarajevo	Calzedonia	CC-BY-SA 4.0		0
mly_2092018537607047.jpg	2092018537607047	mostar	KALA-bar	CC-BY-SA 4.0		0
mly_1004757962199147.jpg	1004757962199147	beograd	Булевар Уметности	CC-BY-SA 4.0		0
mly_830009387950379.jpg	830009387950379	sarajevo	Calzedonia	CC-BY-SA 4.0		0
mly_3362254433955538.jpg	3362254433955538	split	Picaferaj	CC-BY-SA 4.0		0
mly_494854188320909.jpg	494854188320909	mostar	KALA-bar	CC-BY-SA 4.0		0
mly_1697583477949567.jpg	1697583477949567	zagreb	PBZ	CC-BY-SA 4.0		0
mly_161569669243416.jpg	161569669243416	banjaluka	Germania - Centar za Edukaciju	CC-BY-SA 4.0		0
mly_294752682204596.jpg	294752682204596	beograd	Булевар Уметности	CC-BY-SA 4.0		0
mly_1367818511194614.jpg	1367818511194614	zagreb	PBZ	CC-BY-SA 4.0		0
mly_1010320055104924.jpg	1010320055104924	split	Villa Matejuška	CC-BY-SA 4.0		0
mly_1468173154747352.jpg	1468173154747352	banjaluka	Germany šraf	CC-BY-SA 4.0		0
mly_913356103899564.jpg	913356103899564	beograd	Булевар Уметности	CC-BY-SA 4.0		0
mly_805839903394976.jpg	805839903394976	sarajevo	Cappuccino	CC-BY-SA 4.0		0
mly_1009916061987408.jpg	1009916061987408	zagreb	Mlinar	CC-BY-SA 4.0		0
mly_325130169217925.jpg	325130169217925	mostar	Kaan - mobile	CC-BY-SA 4.0		0
mly_4335440500034152.jpg	4335440500034152	banjaluka	Germany šraf	CC-BY-SA 4.0		0
mly_516245933076313.jpg	516245933076313	sarajevo	Cappuccino	CC-BY-SA 4.0		0
mly_1960485614547465.jpg	1960485614547465	split	Rubikon	CC-BY-SA 4.0		0
mly_2433011763783304.jpg	2433011763783304	beograd	Булевар Уметности	CC-BY-SA 4.0		0
mly_4990168584542762.jpg	4990168584542762	zagreb	Mlinar	CC-BY-SA 4.0		0
mly_900252614039972.jpg	900252614039972	mostar	Kafe-slastičarna ALDI	CC-BY-SA 4.0		0
mly_2533420156953743.jpg	2533420156953743	split	X Dent Zubni rendgen	CC-BY-SA 4.0		0
mly_1059419158672870.jpg	1059419158672870	banjaluka	Giardino	CC-BY-SA 4.0		0
mly_269789194844665.jpg	269789194844665	sarajevo	Caribou Coffee	CC-BY-SA 4.0		0
mly_1058057456006613.jpg	1058057456006613	beograd	Гаража Нови Београд	CC-BY-SA 4.0		0
mly_1522552639226286.jpg	1522552639226286	zagreb	Pret	CC-BY-SA 4.0		0
mly_200557898352900.jpg	200557898352900	split	X Dent Zubni rendgen	CC-BY-SA 4.0		0
mly_954869365271101.jpg	954869365271101	sarajevo	Caribou Coffee	CC-BY-SA 4.0		0
mly_424761340370210.jpg	424761340370210	beograd	Гаража Нови Београд	CC-BY-SA 4.0		0
mly_1977939695678477.jpg	1977939695678477	mostar	Kandija - digitalni tisak	CC-BY-SA 4.0		0
mly_1485476389696288.jpg	1485476389696288	zagreb	Pret	CC-BY-SA 4.0		0
mly_843607762912598.jpg	843607762912598	banjaluka	Gimnazija	CC-BY-SA 4.0		0
mly_1253718003615976.jpg	1253718003615976	split	Bipa	CC-BY-SA 4.0		0
mly_1915646678921671.jpg	1915646678921671	sarajevo	Caribou Coffee	CC-BY-SA 4.0		0
mly_841416299915485.jpg	841416299915485	mostar	Kandija - digitalni tisak	CC-BY-SA 4.0		0
mly_150814456993123.jpg	150814456993123	banjaluka	Gimnazija	CC-BY-SA 4.0		0
mly_226806395442990.jpg	226806395442990	sarajevo	Caribou Coffee	CC-BY-SA 4.0		0
mly_982251210592877.jpg	982251210592877	beograd	Гаража Нови Београд	CC-BY-SA 4.0		0
mly_4259722887610362.jpg	4259722887610362	split	Da Nino's	CC-BY-SA 4.0		0
mly_1423090776106809.jpg	1423090776106809	zagreb	Plavi klub	CC-BY-SA 4.0		0
mly_174398891236768.jpg	174398891236768	mostar	Kanila Mostar	CC-BY-SA 4.0		0
mly_287259173078336.jpg	287259173078336	split	Da Nino's	CC-BY-SA 4.0		0
mly_280003271873446.jpg	280003271873446	beograd	Гаража Нови Београд	CC-BY-SA 4.0		0
mly_3526604130929208.jpg	3526604130929208	banjaluka	Ginea	CC-BY-SA 4.0		0
mly_771213413759052.jpg	771213413759052	sarajevo	Caribou Coffee	CC-BY-SA 4.0		0
mly_1743010039716808.jpg	1743010039716808	zagreb	Plavi klub	CC-BY-SA 4.0		0
mly_730453411874435.jpg	730453411874435	banjaluka	Ginea	CC-BY-SA 4.0		0
mly_470488557347141.jpg	470488557347141	sarajevo	Caribou Coffee	CC-BY-SA 4.0		0
mly_768638740688487.jpg	768638740688487	mostar	Kapriol	CC-BY-SA 4.0		0
mly_1241668811417604.jpg	1241668811417604	beograd	Дом Пензионера	CC-BY-SA 4.0		0
mly_1160523664420387.jpg	1160523664420387	split	Studenac	CC-BY-SA 4.0		0
mly_176843887652078.jpg	176843887652078	banjaluka	Giotto Art Caffe	CC-BY-SA 4.0		0
mly_7218997114876755.jpg	7218997114876755	zagreb	Studenac	CC-BY-SA 4.0		0
mly_1489344719576796.jpg	1489344719576796	beograd	Дом Пензионера	CC-BY-SA 4.0		0
mly_1434588674129060.jpg	1434588674129060	zagreb	Studenac	CC-BY-SA 4.0		0
mly_434954639541298.jpg	434954639541298	sarajevo	Carigrad	CC-BY-SA 4.0		0
mly_963128864491545.jpg	963128864491545	split	Studenac	CC-BY-SA 4.0		0
mly_1189120694851424.jpg	1189120694851424	mostar	Karla	CC-BY-SA 4.0		0
mly_2348508271959870.jpg	2348508271959870	sarajevo	Carigrad	CC-BY-SA 4.0		0
mly_203076774965868.jpg	203076774965868	mostar	Karla	CC-BY-SA 4.0		0
mly_2706081966260579.jpg	2706081966260579	zagreb	Dubravica	CC-BY-SA 4.0		0
mly_772300810316413.jpg	772300810316413	banjaluka	Glorija	CC-BY-SA 4.0		0
mly_1215253488887825.jpg	1215253488887825	split	HPB	CC-BY-SA 4.0		0
mly_976273434997199.jpg	976273434997199	beograd	Павиљони	CC-BY-SA 4.0		0
mly_2992712077616912.jpg	2992712077616912	sarajevo	Carpisa	CC-BY-SA 4.0		0
mly_1610410446252413.jpg	1610410446252413	zagreb	Dubravica	CC-BY-SA 4.0		0
mly_182879597037066.jpg	182879597037066	beograd	Павиљони	CC-BY-SA 4.0		0
mly_225234028967200.jpg	225234028967200	sarajevo	Carpisa	CC-BY-SA 4.0		0
mly_2938273999717538.jpg	2938273999717538	split	HPB	CC-BY-SA 4.0		0
mly_1218659081912765.jpg	1218659081912765	banjaluka	Glorija	CC-BY-SA 4.0		0
mly_490357398832703.jpg	490357398832703	zagreb	Gradska ljekarna	CC-BY-SA 4.0		0
mly_517178122979471.jpg	517178122979471	mostar	Katarina d.o.o.	CC-BY-SA 4.0		0
mly_849020301583138.jpg	849020301583138	beograd	Павиљони	CC-BY-SA 4.0		0
mly_309247914187973.jpg	309247914187973	sarajevo	Casa del Caffe	CC-BY-SA 4.0		0
mly_3579415162312996.jpg	3579415162312996	banjaluka	Goca	CC-BY-SA 4.0		0
